id_usuario,timestamp,grupo,pagina,converteu
817928,2024-01-21 00:42:14.246213,tratamento,pagina_com_cta,0
739028,2024-01-04 03:38:46.817147,controle,pagina_com_cta,0
660772,2024-01-03 16:49:34.968609,tratamento,pagina_com_cta,0
809632,2024-01-12 19:31:54.243987,controle,pagina_com_cta,0
635588,2024-01-16 05:29:48.688557,tratamento,pagina_com_cta,1
729854,2024-01-22 07:57:43.915643,tratamento,pagina_com_cta,0
637810,2024-01-19 12:33:29.150984,controle,pagina_sem_cta,0
886742,2024-01-04 14:35:22.620925,controle,pagina_sem_cta,0
898564,2024-01-14 01:08:19.980339,tratamento,pagina_com_cta,0
874365,2024-01-17 08:13:25.739953,tratamento,pagina_com_cta,0
932005,2024-01-06 18:36:13.479530,tratamento,pagina_com_cta,0
935023,2024-01-15 03:55:27.359327,controle,pagina_sem_cta,0
637426,2024-01-06 23:56:51.243283,tratamento,pagina_com_cta,1
757120,2024-01-21 20:01:54.077672,controle,pagina_sem_cta,0
683705,2024-01-20 18:54:00.416704,tratamento,pagina_com_cta,0
682922,2024-01-04 11:29:59.783633,tratamento,pagina_com_cta,0
760585,2024-01-24 01:56:03.667570,tratamento,pagina_com_cta,0
691405,2024-01-12 02:11:17.753812,controle,pagina_sem_cta,0
752566,2024-01-08 11:59:58.764691,tratamento,pagina_com_cta,0
812928,2024-01-20 07:08:00.857553,tratamento,pagina_com_cta,0
754828,2024-01-12 00:46:40.273230,controle,pagina_sem_cta,0
868743,2024-01-18 18:02:21.154456,tratamento,pagina_com_cta,1
754990,2024-01-05 20:38:16.424583,controle,pagina_sem_cta,0
693738,2024-01-09 19:12:51.856036,controle,pagina_sem_cta,0
833507,2024-01-21 05:58:03.748524,controle,pagina_com_cta,0
828543,2024-01-10 02:11:01.495244,tratamento,pagina_com_cta,0
772474,2024-01-19 21:37:20.761107,controle,pagina_sem_cta,0
886802,2024-01-19 04:53:58.303348,controle,pagina_sem_cta,0
829807,2024-01-20 23:04:30.213671,tratamento,pagina_com_cta,0
690614,2024-01-15 17:45:58.339619,tratamento,pagina_com_cta,0
813938,2024-01-06 08:03:29.202975,controle,pagina_sem_cta,1
911121,2024-01-05 19:47:51.993397,controle,pagina_sem_cta,1
766193,2024-01-10 11:35:38.270075,tratamento,pagina_com_cta,0
775548,2024-01-06 07:24:03.579995,tratamento,pagina_com_cta,1
859882,2024-01-14 22:03:10.849934,tratamento,pagina_com_cta,0
940269,2024-01-06 11:41:11.731116,controle,pagina_sem_cta,0
663369,2024-01-16 07:45:31.986365,tratamento,pagina_com_cta,0
641110,2024-01-03 17:07:12.054797,controle,pagina_sem_cta,0
686288,2024-01-04 22:05:27.616967,controle,pagina_sem_cta,0
818195,2024-01-13 00:50:38.519075,controle,pagina_sem_cta,0
770485,2024-01-10 11:00:30.816972,tratamento,pagina_com_cta,1
671901,2024-01-13 19:53:18.928155,tratamento,pagina_com_cta,0
715662,2024-01-07 20:00:45.141804,controle,pagina_sem_cta,0
688705,2024-01-04 10:50:51.800278,tratamento,pagina_com_cta,0
732724,2024-01-15 00:42:30.691042,controle,pagina_sem_cta,0
636145,2024-01-10 13:22:04.095668,controle,pagina_sem_cta,0
815997,2024-01-24 03:29:06.896084,controle,pagina_sem_cta,0
744715,2024-01-08 01:34:27.362466,tratamento,pagina_com_cta,0
842829,2024-01-15 11:04:05.920929,tratamento,pagina_com_cta,1
697875,2024-01-20 12:18:14.221346,tratamento,pagina_com_cta,0
715663,2024-01-06 17:03:51.962351,controle,pagina_sem_cta,0
797346,2024-01-15 21:33:14.990404,tratamento,pagina_com_cta,0
836586,2024-01-21 06:17:56.061474,controle,pagina_sem_cta,0
910825,2024-01-02 23:52:22.346931,controle,pagina_sem_cta,0
723043,2024-01-13 02:08:35.053760,controle,pagina_sem_cta,0
721582,2024-01-23 02:01:08.956784,controle,pagina_sem_cta,0
911216,2024-01-07 08:33:49.845011,controle,pagina_sem_cta,0
705893,2024-01-08 19:03:42.276009,controle,pagina_sem_cta,0
636201,2024-01-07 13:53:00.671164,controle,pagina_sem_cta,0
756843,2024-01-09 20:52:29.446932,controle,pagina_sem_cta,0
799733,2024-01-16 19:41:29.342533,controle,pagina_sem_cta,0
737523,2024-01-16 16:54:28.916272,tratamento,pagina_com_cta,0
691654,2024-01-17 23:15:34.956349,controle,pagina_sem_cta,0
829678,2024-01-06 10:18:08.007541,tratamento,pagina_com_cta,0
913084,2024-01-20 12:11:51.141063,controle,pagina_sem_cta,0
690805,2024-01-03 13:12:30.256824,tratamento,pagina_com_cta,0
721277,2024-01-17 03:34:34.362671,tratamento,pagina_com_cta,1
895419,2024-01-17 15:30:44.989850,controle,pagina_sem_cta,0
870530,2024-01-11 04:59:33.162059,tratamento,pagina_com_cta,0
639798,2024-01-07 22:20:06.901473,controle,pagina_sem_cta,0
796781,2024-01-14 03:34:23.573377,controle,pagina_sem_cta,0
930720,2024-01-15 20:04:51.362835,tratamento,pagina_com_cta,0
675519,2024-01-12 00:41:08.393745,controle,pagina_sem_cta,1
766394,2024-01-12 00:28:55.739174,controle,pagina_sem_cta,1
934846,2024-01-12 10:03:12.973729,controle,pagina_sem_cta,0
731721,2024-01-21 13:12:44.974169,controle,pagina_sem_cta,0
782167,2024-01-19 14:35:38.333851,controle,pagina_sem_cta,0
894693,2024-01-10 11:10:19.177853,tratamento,pagina_com_cta,0
748676,2024-01-17 00:16:37.409468,controle,pagina_sem_cta,0
665775,2024-01-05 07:18:48.720286,tratamento,pagina_com_cta,0
868152,2024-01-10 01:05:57.797898,tratamento,pagina_com_cta,1
881280,2024-01-11 10:18:54.612025,tratamento,pagina_com_cta,0
734669,2024-01-20 22:19:05.396280,tratamento,pagina_com_cta,0
905525,2024-01-08 13:41:03.075186,tratamento,pagina_com_cta,0
898631,2024-01-19 07:54:45.802635,controle,pagina_com_cta,0
718035,2024-01-07 09:23:21.276414,controle,pagina_sem_cta,0
678436,2024-01-17 14:11:40.151439,controle,pagina_sem_cta,0
821209,2024-01-05 07:28:21.761572,tratamento,pagina_com_cta,0
811386,2024-01-15 00:53:04.921448,tratamento,pagina_com_cta,0
857799,2024-01-10 15:01:27.346586,tratamento,pagina_com_cta,0
882255,2024-01-18 16:10:57.446176,controle,pagina_sem_cta,0
914356,2024-01-09 01:35:22.902997,tratamento,pagina_com_cta,1
675505,2024-01-17 04:22:12.140127,controle,pagina_sem_cta,0
753202,2024-01-11 11:16:01.502450,controle,pagina_sem_cta,0
885725,2024-01-05 12:11:44.182229,controle,pagina_sem_cta,0
698763,2024-01-20 05:53:36.711674,controle,pagina_sem_cta,0
803877,2024-01-07 02:04:03.531162,tratamento,pagina_com_cta,0
885769,2024-01-03 21:20:57.182944,controle,pagina_sem_cta,0
825685,2024-01-06 21:45:12.367916,tratamento,pagina_com_cta,0
909028,2024-01-07 22:02:29.328265,tratamento,pagina_com_cta,0
906563,2024-01-15 20:39:12.566914,tratamento,pagina_com_cta,1
718748,2024-01-24 12:55:18.201198,controle,pagina_sem_cta,0
709683,2024-01-14 07:26:44.534573,controle,pagina_sem_cta,0
875259,2024-01-11 12:24:18.783718,tratamento,pagina_com_cta,0
903104,2024-01-23 22:32:25.933717,tratamento,pagina_com_cta,0
847953,2024-01-03 18:22:11.837574,tratamento,pagina_com_cta,0
905983,2024-01-18 19:24:14.358625,controle,pagina_sem_cta,0
889992,2024-01-18 08:19:42.771245,controle,pagina_sem_cta,0
885612,2024-01-23 01:37:22.045723,controle,pagina_sem_cta,0
813889,2024-01-19 20:38:25.714703,tratamento,pagina_com_cta,0
642880,2024-01-09 09:55:56.361111,tratamento,pagina_com_cta,0
918741,2024-01-07 15:01:16.087485,controle,pagina_sem_cta,0
647458,2024-01-20 11:58:56.557626,tratamento,pagina_com_cta,0
854094,2024-01-10 12:41:53.846278,controle,pagina_sem_cta,0
640822,2024-01-04 11:43:19.798924,controle,pagina_sem_cta,0
884517,2024-01-19 21:29:29.429981,controle,pagina_sem_cta,0
670526,2024-01-21 09:26:31.313113,controle,pagina_sem_cta,0
913622,2024-01-05 21:31:03.093960,controle,pagina_sem_cta,0
862328,2024-01-18 01:51:37.544520,controle,pagina_sem_cta,0
749721,2024-01-04 11:30:17.895955,controle,pagina_sem_cta,0
854281,2024-01-12 13:44:02.297914,controle,pagina_sem_cta,0
847311,2024-01-05 12:22:18.071207,controle,pagina_com_cta,0
712092,2024-01-23 21:21:27.599124,tratamento,pagina_com_cta,0
654029,2024-01-09 10:52:35.088293,tratamento,pagina_com_cta,0
754267,2024-01-05 13:08:50.062510,controle,pagina_sem_cta,0
756362,2024-01-19 01:48:56.507410,tratamento,pagina_com_cta,0
875450,2024-01-20 20:37:18.503200,controle,pagina_sem_cta,0
797305,2024-01-20 20:48:49.118371,tratamento,pagina_com_cta,0
794147,2024-01-10 15:00:19.814410,controle,pagina_sem_cta,0
807295,2024-01-20 21:56:00.682913,controle,pagina_sem_cta,0
845912,2024-01-16 14:09:58.339139,tratamento,pagina_com_cta,1
931031,2024-01-05 08:21:35.301435,tratamento,pagina_com_cta,0
647401,2024-01-16 22:05:29.850850,tratamento,pagina_com_cta,1
856184,2024-01-15 22:54:57.324601,tratamento,pagina_com_cta,0
901064,2024-01-23 19:56:15.989386,controle,pagina_sem_cta,0
898693,2024-01-06 17:57:57.363206,tratamento,pagina_com_cta,0
920391,2024-01-13 18:59:00.038118,tratamento,pagina_com_cta,0
844808,2024-01-21 12:46:43.067893,controle,pagina_sem_cta,0
748557,2024-01-22 23:17:22.184631,controle,pagina_com_cta,0
705051,2024-01-11 09:59:30.116157,controle,pagina_sem_cta,0
641953,2024-01-16 00:02:21.370340,controle,pagina_sem_cta,0
817113,2024-01-08 08:03:47.883764,controle,pagina_sem_cta,1
660104,2024-01-10 03:39:41.228830,tratamento,pagina_com_cta,1
853771,2024-01-17 20:50:41.222632,tratamento,pagina_com_cta,1
808085,2024-01-17 06:40:00.532444,controle,pagina_sem_cta,0
772363,2024-01-05 23:56:53.031990,controle,pagina_sem_cta,0
777134,2024-01-08 08:56:13.655056,controle,pagina_sem_cta,0
643301,2024-01-20 02:44:25.880400,controle,pagina_sem_cta,0
917763,2024-01-08 22:23:28.649983,controle,pagina_sem_cta,0
896005,2024-01-20 06:33:17.223061,controle,pagina_sem_cta,0
690087,2024-01-17 14:26:41.019873,tratamento,pagina_com_cta,0
914011,2024-01-13 16:35:13.228636,tratamento,pagina_com_cta,0
800166,2024-01-09 09:33:00.825630,controle,pagina_sem_cta,0
870074,2024-01-07 16:37:03.041978,controle,pagina_sem_cta,0
705037,2024-01-23 21:53:59.750850,tratamento,pagina_com_cta,0
887218,2024-01-16 05:37:57.282528,tratamento,pagina_com_cta,1
739404,2024-01-03 23:05:26.748562,tratamento,pagina_com_cta,0
945859,2024-01-17 19:44:50.957406,tratamento,pagina_com_cta,0
794507,2024-01-07 06:43:54.069938,tratamento,pagina_com_cta,0
811903,2024-01-03 15:43:17.858253,controle,pagina_sem_cta,0
854984,2024-01-17 04:19:20.111186,tratamento,pagina_com_cta,0
754808,2024-01-09 02:08:50.901132,tratamento,pagina_com_cta,0
758869,2024-01-08 13:59:29.501076,tratamento,pagina_com_cta,0
763928,2024-01-18 15:34:38.038584,tratamento,pagina_com_cta,0
679239,2024-01-17 21:41:41.770845,tratamento,pagina_com_cta,0
733616,2024-01-03 03:16:19.713325,tratamento,pagina_com_cta,0
824889,2024-01-06 03:18:54.767297,tratamento,pagina_com_cta,0
745847,2024-01-09 14:52:35.489310,controle,pagina_sem_cta,0
844144,2024-01-05 08:49:52.103909,controle,pagina_sem_cta,0
913946,2024-01-17 12:01:45.311367,tratamento,pagina_com_cta,0
885070,2024-01-06 09:13:18.454033,controle,pagina_sem_cta,0
944706,2024-01-18 19:03:04.537859,tratamento,pagina_com_cta,0
760413,2024-01-14 12:29:24.459314,controle,pagina_sem_cta,0
877495,2024-01-08 17:24:08.540906,tratamento,pagina_com_cta,0
867337,2024-01-10 08:50:02.783417,controle,pagina_sem_cta,0
834765,2024-01-16 18:04:57.795285,tratamento,pagina_com_cta,0
827572,2024-01-15 05:19:57.502318,controle,pagina_sem_cta,0
643582,2024-01-03 03:23:36.415740,controle,pagina_sem_cta,0
643933,2024-01-06 03:02:01.490966,controle,pagina_sem_cta,0
876094,2024-01-09 14:29:58.265820,tratamento,pagina_com_cta,0
710572,2024-01-14 06:30:23.722439,controle,pagina_sem_cta,0
853755,2024-01-05 12:52:52.177897,controle,pagina_sem_cta,0
806362,2024-01-22 02:18:11.654414,tratamento,pagina_com_cta,0
945402,2024-01-15 11:01:07.298468,controle,pagina_sem_cta,0
869245,2024-01-05 14:11:29.980798,controle,pagina_sem_cta,1
822774,2024-01-13 15:00:05.381888,controle,pagina_sem_cta,0
816047,2024-01-22 10:43:45.320577,tratamento,pagina_com_cta,0
854330,2024-01-19 07:02:52.966466,tratamento,pagina_com_cta,0
777854,2024-01-16 05:26:55.315540,tratamento,pagina_com_cta,0
830897,2024-01-19 21:04:23.114754,controle,pagina_sem_cta,0
686212,2024-01-16 21:53:46.754069,tratamento,pagina_com_cta,0
654578,2024-01-05 19:48:06.127802,tratamento,pagina_com_cta,0
676387,2024-01-15 19:35:46.097716,controle,pagina_sem_cta,0
652492,2024-01-13 12:10:07.593404,controle,pagina_sem_cta,0
874949,2024-01-14 06:58:01.983618,tratamento,pagina_com_cta,1
829708,2024-01-05 23:44:41.252737,tratamento,pagina_com_cta,0
758900,2024-01-14 20:44:34.375821,controle,pagina_sem_cta,1
868300,2024-01-18 08:11:06.048491,tratamento,pagina_com_cta,0
864724,2024-01-07 07:07:32.061622,controle,pagina_sem_cta,0
767308,2024-01-08 02:54:00.638220,tratamento,pagina_com_cta,0
773462,2024-01-11 04:49:51.955250,tratamento,pagina_com_cta,0
691674,2024-01-11 04:35:27.571230,tratamento,pagina_com_cta,0
844015,2024-01-18 23:37:35.382859,tratamento,pagina_com_cta,0
667277,2024-01-23 21:47:43.952474,controle,pagina_sem_cta,0
712318,2024-01-21 16:33:44.815457,controle,pagina_sem_cta,0
945237,2024-01-06 04:34:01.330222,tratamento,pagina_com_cta,1
643199,2024-01-08 07:19:15.579709,controle,pagina_sem_cta,0
823150,2024-01-09 21:33:59.054019,controle,pagina_sem_cta,0
689026,2024-01-06 12:48:53.033480,controle,pagina_sem_cta,0
820713,2024-01-08 09:44:25.505705,tratamento,pagina_com_cta,0
815867,2024-01-19 12:46:34.446258,controle,pagina_sem_cta,0
876456,2024-01-14 03:19:18.513962,tratamento,pagina_com_cta,0
794903,2024-01-20 07:47:58.632042,controle,pagina_sem_cta,0
870150,2024-01-15 09:18:54.354320,controle,pagina_sem_cta,0
932927,2024-01-23 13:21:44.245696,controle,pagina_sem_cta,0
712085,2024-01-06 04:21:23.358979,tratamento,pagina_com_cta,0
891503,2024-01-21 11:50:06.815673,tratamento,pagina_com_cta,0
695048,2024-01-14 09:54:35.018518,controle,pagina_sem_cta,0
752292,2024-01-11 08:40:13.175823,tratamento,pagina_com_cta,1
775839,2024-01-17 17:56:51.103097,tratamento,pagina_com_cta,0
846383,2024-01-23 11:36:37.041229,tratamento,pagina_com_cta,0
879216,2024-01-10 02:40:02.496278,controle,pagina_sem_cta,0
817369,2024-01-23 02:12:28.903621,tratamento,pagina_com_cta,0
835603,2024-01-08 09:50:31.324744,controle,pagina_sem_cta,1
826222,2024-01-17 05:13:53.991044,controle,pagina_sem_cta,0
836603,2024-01-13 08:34:14.579537,tratamento,pagina_com_cta,0
944530,2024-01-03 18:04:51.577951,controle,pagina_sem_cta,0
673675,2024-01-02 20:30:35.481673,tratamento,pagina_com_cta,0
655383,2024-01-10 13:55:45.782083,tratamento,pagina_com_cta,0
653222,2024-01-06 21:11:29.967596,controle,pagina_sem_cta,0
823777,2024-01-10 00:12:11.800362,tratamento,pagina_com_cta,0
870139,2024-01-21 00:04:22.921286,tratamento,pagina_com_cta,1
847815,2024-01-07 16:31:58.725839,tratamento,pagina_com_cta,0
709041,2024-01-12 05:32:59.151571,tratamento,pagina_com_cta,0
816460,2024-01-20 15:14:15.842521,controle,pagina_sem_cta,0
733919,2024-01-23 09:50:53.128918,tratamento,pagina_com_cta,0
722815,2024-01-08 16:36:31.565499,tratamento,pagina_com_cta,0
657394,2024-01-14 10:18:20.061497,controle,pagina_sem_cta,0
774182,2024-01-18 12:25:26.742157,controle,pagina_sem_cta,0
924934,2024-01-07 23:59:37.349470,controle,pagina_sem_cta,0
634173,2024-01-13 19:49:28.418568,controle,pagina_sem_cta,1
888558,2024-01-06 19:52:41.337270,controle,pagina_sem_cta,0
700715,2024-01-20 05:48:08.337426,controle,pagina_sem_cta,0
781669,2024-01-16 02:02:10.824484,tratamento,pagina_com_cta,0
856416,2024-01-21 21:55:19.947839,tratamento,pagina_com_cta,0
779511,2024-01-23 01:56:28.121984,controle,pagina_sem_cta,0
730625,2024-01-09 03:01:57.511315,controle,pagina_sem_cta,0
639972,2024-01-18 15:03:03.096304,tratamento,pagina_com_cta,0
756740,2024-01-13 09:35:40.317528,controle,pagina_sem_cta,0
921441,2024-01-10 15:31:07.040223,tratamento,pagina_com_cta,0
860719,2024-01-05 10:30:20.397737,controle,pagina_sem_cta,1
672839,2024-01-20 09:57:23.053212,tratamento,pagina_com_cta,0
730758,2024-01-23 00:21:09.201408,tratamento,pagina_com_cta,0
931632,2024-01-17 09:47:48.061398,controle,pagina_sem_cta,0
916498,2024-01-15 00:38:41.278435,tratamento,pagina_com_cta,0
642325,2024-01-13 11:01:35.934920,controle,pagina_sem_cta,0
752006,2024-01-15 16:58:11.268665,controle,pagina_sem_cta,0
864737,2024-01-18 10:13:15.567031,tratamento,pagina_com_cta,0
635955,2024-01-05 13:39:41.740602,controle,pagina_sem_cta,1
775661,2024-01-14 14:02:56.423316,tratamento,pagina_com_cta,0
675944,2024-01-23 00:20:46.389152,controle,pagina_sem_cta,0
877331,2024-01-03 01:32:43.104979,tratamento,pagina_sem_cta,0
749101,2024-01-20 00:58:52.799045,tratamento,pagina_com_cta,0
879848,2024-01-04 18:26:48.424077,controle,pagina_sem_cta,1
741108,2024-01-18 13:22:57.189586,controle,pagina_sem_cta,0
856170,2024-01-02 14:29:50.246959,controle,pagina_sem_cta,0
800004,2024-01-08 05:47:52.984042,controle,pagina_sem_cta,1
649249,2024-01-11 20:52:07.063883,controle,pagina_sem_cta,0
790410,2024-01-24 03:29:20.327314,controle,pagina_sem_cta,0
859110,2024-01-21 21:16:34.368849,tratamento,pagina_com_cta,0
744016,2024-01-11 05:05:38.055676,controle,pagina_sem_cta,0
638422,2024-01-23 19:15:49.740550,controle,pagina_sem_cta,0
897284,2024-01-11 18:19:32.199963,controle,pagina_sem_cta,0
909935,2024-01-22 22:45:32.473963,tratamento,pagina_com_cta,0
894128,2024-01-07 17:38:21.964290,tratamento,pagina_com_cta,0
880939,2024-01-07 15:03:58.245963,controle,pagina_sem_cta,0
797569,2024-01-04 20:52:21.711447,controle,pagina_sem_cta,0
942109,2024-01-15 10:10:59.141287,tratamento,pagina_com_cta,0
907810,2024-01-15 20:56:32.105586,controle,pagina_sem_cta,0
788517,2024-01-11 02:05:56.152074,tratamento,pagina_com_cta,0
684565,2024-01-11 21:25:59.567055,tratamento,pagina_com_cta,0
730961,2024-01-12 18:11:46.660415,controle,pagina_sem_cta,0
640721,2024-01-06 22:04:32.472039,controle,pagina_sem_cta,0
820763,2024-01-15 01:14:17.614505,controle,pagina_sem_cta,0
783611,2024-01-15 22:33:20.647857,controle,pagina_sem_cta,0
796250,2024-01-08 02:50:35.351575,tratamento,pagina_com_cta,0
812446,2024-01-04 21:47:00.306148,tratamento,pagina_com_cta,0
670903,2024-01-19 01:16:56.266843,tratamento,pagina_com_cta,0
781364,2024-01-09 02:58:36.358731,controle,pagina_sem_cta,0
745639,2024-01-08 06:12:13.580119,controle,pagina_sem_cta,0
850353,2024-01-19 10:12:12.028775,controle,pagina_sem_cta,0
739940,2024-01-21 18:38:25.673458,controle,pagina_sem_cta,1
797901,2024-01-06 11:27:32.517915,controle,pagina_sem_cta,0
799325,2024-01-11 11:29:04.384796,tratamento,pagina_com_cta,0
933582,2024-01-14 22:13:29.034882,controle,pagina_sem_cta,0
817993,2024-01-12 18:44:26.816937,tratamento,pagina_com_cta,0
666728,2024-01-14 22:12:59.763304,tratamento,pagina_com_cta,0
865412,2024-01-15 14:02:00.159708,tratamento,pagina_com_cta,1
770386,2024-01-14 09:13:27.351556,controle,pagina_sem_cta,0
922586,2024-01-06 08:26:51.586020,tratamento,pagina_com_cta,0
788645,2024-01-06 17:33:46.587266,tratamento,pagina_com_cta,0
823621,2024-01-04 09:30:06.015622,tratamento,pagina_com_cta,0
878742,2024-01-09 14:08:46.476005,tratamento,pagina_com_cta,0
678998,2024-01-11 07:29:04.495646,tratamento,pagina_com_cta,0
786766,2024-01-12 06:52:05.978327,controle,pagina_sem_cta,1
635688,2024-01-19 02:45:04.833774,tratamento,pagina_com_cta,0
635071,2024-01-03 00:42:13.902879,tratamento,pagina_com_cta,0
635025,2024-01-11 14:00:06.843028,tratamento,pagina_com_cta,1
933579,2024-01-13 14:42:24.240319,tratamento,pagina_com_cta,0
854149,2024-01-04 23:30:48.477580,controle,pagina_sem_cta,0
683428,2024-01-14 06:27:57.829016,controle,pagina_sem_cta,0
874568,2024-01-20 06:10:04.397894,tratamento,pagina_com_cta,0
660209,2024-01-07 16:51:47.500362,controle,pagina_sem_cta,0
816933,2024-01-10 00:49:24.080144,controle,pagina_sem_cta,0
725938,2024-01-02 15:20:50.830996,controle,pagina_sem_cta,0
741216,2024-01-13 07:48:13.243205,controle,pagina_sem_cta,0
666191,2024-01-06 18:48:07.412916,controle,pagina_sem_cta,0
716042,2024-01-13 23:27:46.246706,tratamento,pagina_com_cta,0
783255,2024-01-04 16:02:05.304335,controle,pagina_sem_cta,0
689777,2024-01-14 02:47:16.592352,controle,pagina_sem_cta,0
843023,2024-01-02 20:49:09.383572,tratamento,pagina_com_cta,0
747181,2024-01-04 08:45:13.184771,controle,pagina_sem_cta,0
670631,2024-01-23 20:01:45.532663,tratamento,pagina_com_cta,0
872957,2024-01-05 10:05:03.041429,controle,pagina_sem_cta,0
751403,2024-01-09 07:58:54.338922,controle,pagina_sem_cta,0
786697,2024-01-06 04:56:49.610046,controle,pagina_sem_cta,0
829885,2024-01-19 20:56:54.097022,tratamento,pagina_com_cta,0
866228,2024-01-05 17:43:41.927605,tratamento,pagina_com_cta,0
755582,2024-01-24 12:44:53.446330,controle,pagina_sem_cta,0
902662,2024-01-06 23:51:19.635432,tratamento,pagina_com_cta,0
829748,2024-01-15 09:22:36.987718,controle,pagina_sem_cta,0
852281,2024-01-12 07:16:19.947951,controle,pagina_sem_cta,0
653095,2024-01-08 00:37:30.983819,tratamento,pagina_com_cta,1
927097,2024-01-04 21:39:24.151894,tratamento,pagina_com_cta,0
777123,2024-01-06 15:40:14.058457,controle,pagina_sem_cta,0
666578,2024-01-11 20:14:18.294563,tratamento,pagina_com_cta,0
756254,2024-01-18 19:37:47.492221,controle,pagina_sem_cta,0
647724,2024-01-04 22:27:20.701483,controle,pagina_sem_cta,0
870941,2024-01-24 10:32:42.661164,controle,pagina_sem_cta,0
812295,2024-01-13 00:31:58.271466,controle,pagina_sem_cta,0
703186,2024-01-11 19:25:26.061266,tratamento,pagina_com_cta,0
834581,2024-01-19 10:40:33.911398,tratamento,pagina_com_cta,0
787021,2024-01-02 22:52:06.602452,tratamento,pagina_com_cta,0
817932,2024-01-08 09:44:25.355073,tratamento,pagina_com_cta,0
861240,2024-01-11 18:11:14.835657,tratamento,pagina_com_cta,0
828392,2024-01-05 18:15:26.761269,controle,pagina_sem_cta,0
682184,2024-01-13 03:12:48.639877,tratamento,pagina_com_cta,0
731642,2024-01-23 03:42:45.216202,tratamento,pagina_com_cta,0
844340,2024-01-16 19:14:15.852851,tratamento,pagina_com_cta,0
901035,2024-01-09 22:29:12.118479,tratamento,pagina_com_cta,0
766150,2024-01-21 10:06:53.066272,controle,pagina_sem_cta,0
843020,2024-01-05 12:18:16.955921,tratamento,pagina_com_cta,0
684936,2024-01-18 00:12:57.916640,tratamento,pagina_com_cta,0
638279,2024-01-02 20:27:17.247978,controle,pagina_sem_cta,0
779365,2024-01-03 09:30:05.016325,controle,pagina_sem_cta,0
936780,2024-01-05 10:20:32.006179,tratamento,pagina_sem_cta,0
902596,2024-01-21 19:53:45.492140,tratamento,pagina_com_cta,0
813590,2024-01-19 09:22:56.122961,controle,pagina_sem_cta,0
772444,2024-01-05 02:10:09.177797,tratamento,pagina_com_cta,0
868495,2024-01-15 19:06:52.646187,controle,pagina_sem_cta,0
668295,2024-01-22 17:17:50.649308,tratamento,pagina_com_cta,0
811472,2024-01-12 06:42:10.244707,tratamento,pagina_com_cta,0
800965,2024-01-18 17:56:41.311959,controle,pagina_sem_cta,0
936788,2024-01-16 00:55:39.125787,controle,pagina_sem_cta,0
729069,2024-01-03 23:17:41.604811,controle,pagina_sem_cta,0
819550,2024-01-21 15:26:25.912669,tratamento,pagina_com_cta,0
775506,2024-01-18 04:30:39.386503,tratamento,pagina_com_cta,0
702477,2024-01-04 04:30:59.416656,controle,pagina_sem_cta,0
773371,2024-01-06 12:40:23.715157,tratamento,pagina_com_cta,0
797185,2024-01-20 17:18:01.147806,controle,pagina_sem_cta,0
932393,2024-01-05 16:42:23.309629,controle,pagina_sem_cta,0
730696,2024-01-13 23:11:49.153599,tratamento,pagina_com_cta,0
940973,2024-01-19 00:11:50.220797,controle,pagina_sem_cta,0
848795,2024-01-08 13:20:17.310751,tratamento,pagina_com_cta,0
738287,2024-01-02 23:16:43.621361,tratamento,pagina_com_cta,0
639741,2024-01-18 21:26:09.088859,controle,pagina_sem_cta,0
745880,2024-01-03 00:55:01.596300,controle,pagina_sem_cta,1
746335,2024-01-05 19:48:34.518737,tratamento,pagina_com_cta,1
673707,2024-01-18 18:48:34.048116,controle,pagina_sem_cta,0
925202,2024-01-03 07:44:55.180586,tratamento,pagina_com_cta,1
916624,2024-01-17 12:11:07.622862,tratamento,pagina_com_cta,1
811434,2024-01-02 22:26:32.017368,tratamento,pagina_com_cta,0
800104,2024-01-04 09:53:58.807094,controle,pagina_sem_cta,0
819125,2024-01-11 02:35:11.662003,controle,pagina_sem_cta,0
798700,2024-01-03 09:49:00.147488,tratamento,pagina_com_cta,0
766327,2024-01-15 15:05:47.992304,controle,pagina_com_cta,0
666077,2024-01-23 12:55:41.151404,controle,pagina_sem_cta,0
842574,2024-01-19 18:26:33.711749,tratamento,pagina_com_cta,0
933955,2024-01-14 00:00:31.146265,tratamento,pagina_com_cta,0
736464,2024-01-21 05:16:11.357043,controle,pagina_sem_cta,0
737501,2024-01-08 11:00:08.566727,tratamento,pagina_com_cta,0
746044,2024-01-06 13:36:12.977470,tratamento,pagina_com_cta,1
828675,2024-01-20 23:21:27.937841,controle,pagina_sem_cta,1
767112,2024-01-07 14:31:21.380551,controle,pagina_sem_cta,0
693651,2024-01-06 01:36:42.323557,controle,pagina_sem_cta,0
738664,2024-01-21 11:04:46.254923,tratamento,pagina_com_cta,0
828983,2024-01-06 00:40:00.104831,tratamento,pagina_com_cta,0
696098,2024-01-23 19:33:14.865063,tratamento,pagina_com_cta,0
680984,2024-01-08 01:21:27.852221,controle,pagina_sem_cta,0
742502,2024-01-10 07:43:38.600722,controle,pagina_sem_cta,0
793887,2024-01-22 22:56:41.157773,controle,pagina_sem_cta,0
924834,2024-01-04 01:44:26.789926,tratamento,pagina_com_cta,0
818963,2024-01-24 08:13:45.519913,controle,pagina_sem_cta,0
874695,2024-01-15 07:02:54.547823,controle,pagina_sem_cta,0
693336,2024-01-17 16:27:27.234213,tratamento,pagina_com_cta,0
